# mixture
# wavenumber (cm-1), transmittance, uncertainty in transmittance
863.8969484742371,0.885222231405867,0.029478888598639074
865.5127563781891,0.871200464280065,0.02946777441495175
867.128564282141,0.8549641676342439,0.029442805773954552
868.7443721860931,0.8577771077854598,0.029411953648786404
870.360180090045,0.8642489726670011,0.02937874975162653
871.975987993997,0.8359760355050617,0.029337416568347367
873.5917958979489,0.8689279270485462,0.0292960147357547
875.207603801901,0.8498438998654578,0.029254219699471007
876.8234117058529,0.860324005409748,0.02919542360213681
878.4392196098049,0.8346251800220792,0.029136437626796737
880.0550275137568,0.8722058497561685,0.029076131113578468
881.6708354177089,0.8241571381421373,0.02898347425686363
883.2866433216608,0.8296587259705449,0.028886498480919027
884.9024512256128,0.8429792235961748,0.02876931217814288
886.5182591295647,0.819699215279183,0.0286017144069788
888.1340670335168,0.8155365607420313,0.02842970745088501
889.7498749374687,0.7972684180413842,0.028256447416690336
891.3656828414207,0.7770952098915752,0.028018092249582956
892.9814907453726,0.7607168513080766,0.027700859690000267
894.5972986493247,0.7365430218938375,0.027376101398046845
896.2131065532766,0.7445762473423793,0.02704645525715195
897.8289144572286,0.7328747544968953,0.026712360228026807
899.4447223611805,0.7096854879704383,0.02637395719316065
901.0605302651326,0.6825941238797981,0.026393012522220777
902.6763381690846,0.6993548087657009,0.02658098107486119
904.2921460730365,0.7239061729321673,0.02676759787235357
905.9079539769884,0.7253130823244125,0.027048136228172592
907.5237618809405,0.7520039503656277,0.027398815602597933
909.1395697848925,0.7843528527569652,0.027719560083056892
910.7553776888444,0.7880861480133498,0.027954826827085513
912.3711855927963,0.8035310752831178,0.02812326003112063
913.9869934967484,0.7730708319707977,0.028290543365070402
915.6028014007004,0.8239068500285376,0.02841616550334858
917.2186093046523,0.8364517578069547,0.02846722261117299
918.8344172086042,0.7951298228709635,0.02850351841007393
920.4502251125563,0.8309695956058307,0.02853588201824169
922.0660330165083,0.8195225571980697,0.028558174876428595
923.6818409204602,0.8154766862367091,0.02858044934580312
925.2976488244121,0.8080460781575376,0.028591219404928654
926.9134567283642,0.8083339176113085,0.028541098419912144
928.5292646323162,0.8238887452960953,0.028490884987838198
930.1450725362681,0.8218737074048598,0.0284386269271576
931.76088044022,0.7767500770837368,0.02836642731381625
933.3766883441721,0.8059727738785786,0.02829401826235077
934.9924962481241,0.8027443553057675,0.028231831347663456
936.608304152076,0.7906054879168034,0.02813753566875962
938.2241120560279,0.7908943595720519,0.028042596725567286
939.83991995998,0.8001585323270785,0.027947163509909417
941.455727863932,0.7733259269648113,0.027803220663093355
943.0715357678839,0.7535951340614996,0.027645240760005144
944.6873436718358,0.7626870508072127,0.027481653587419635
946.3031515757879,0.7618963582960931,0.027285869705001693
947.9189594797399,0.7369593225735972,0.027080648807012657
949.5347673836918,0.7231714650765761,0.026873260665783657
951.1505752876437,0.6965167737813913,0.026609557083222136
952.7663831915958,0.6803895559850817,0.02632189962813472
954.3821910955478,0.6890606175750512,0.026029476247911694
955.9979989994997,0.6654394300743695,0.025725642214320287
957.6138069034516,0.6857835573703644,0.025412245542290487
959.2296148074037,0.6221165338120774,0.025091635419571552
960.8454227113557,0.6095758231797901,0.024854731503585994
962.4612306153076,0.6119810535268028,0.024701789036687554
964.0770385192596,0.6185577358993488,0.024547529430434034
965.6928464232117,0.6045307335422907,0.024432472422213525
967.3086543271636,0.5907586078230599,0.02437092355550865
968.9244622311155,0.6213689756972839,0.024317747021017154
970.5402701350675,0.6007149740819423,0.024264736177226638
972.1560780390196,0.605671011382345,0.024211888588265708
973.7718859429715,0.6024990173717274,0.024158876423213422
975.3876938469234,0.587673503659343,0.024091034148328673
977.0035017508754,0.603048941413927,0.023973078631373775
978.6193096548275,0.5762710404692569,0.023853309790875764
980.2351175587794,0.5921439891405667,0.023724595219391943
981.8509254627313,0.5793536445398996,0.023546963509800723
983.4667333666833,0.555344420454143,0.023367278613570734
985.0825412706354,0.5319960597412383,0.023185238207293585
986.6983491745873,0.5337412190953722,0.02284527589799796
988.3141570785392,0.5218946856863433,0.02249617437766963
989.9299649824912,0.5085993741869405,0.022137173625300773
991.5457728864433,0.48018979359808434,0.021717116408242358
993.1615807903952,0.4863840443014121,0.02127484844748597
994.7773886943471,0.4577928548528336,0.020805899976908578
996.3931965982991,0.44486142815745666,0.020281917535102674
998.0090045022512,0.4279486267299417,0.019726357806503465
999.6248124062031,0.4042397003570107,0.01914031782625769
1001.240620310155,0.39418539342816056,0.018587794939065178
1002.856428214107,0.37691184819320545,0.01802714512120287
1004.4722361180591,0.3661411726059091,0.017428459099193314
1006.088044022011,0.36146567552812187,0.01708063913745704
1007.7038519259629,0.34135235981943585,0.016864029059874126
1009.3196598299149,0.3326850382979599,0.016641211994732515
1010.935467733867,0.3470156616302197,0.016548784607846416
1012.5512756378189,0.33895759143053006,0.01656014071188358
1014.1670835417708,0.34167886101535855,0.01657140034235144
1015.7828914457228,0.3529502802168303,0.016628741336136097
1017.3986993496749,0.3510691626630356,0.016733775371873833
1019.0145072536268,0.331238582399852,0.016792724295796438
1020.6303151575787,0.3515368100665797,0.017048436414179476
1022.2461230615307,0.3525880245707258,0.017610989568757136
1023.8619309654828,0.3682163399187639,0.018128263957764144
1025.4777388694347,0.38511915077544245,0.01847751362028064
1027.0935467733866,0.35442025550260775,0.01836329978308994
1028.7093546773385,0.35344708719254847,0.01806703301951694
1030.3251625812907,0.3297753915813375,0.017719041695579474
1031.9409704852426,0.3152498699862922,0.017227704163887386
1033.5567783891945,0.28674159798892485,0.016707005291922025
1035.1725862931467,0.27048440697841664,0.016408644536733734
1036.7883941970986,0.30826225169227484,0.01721802384274065
1038.4042021010505,0.3368188616593924,0.017990994492166564
1040.0200100050024,0.3516944627675753,0.018735643776590406
1041.6358179089543,0.39592133326371054,0.019722780093665553
1043.2516258129065,0.42150132691855857,0.020657145564770073
1044.8674337168584,0.46425046326104746,0.02135469438550427
1046.4832416208105,0.49256744479962666,0.022017690706731857
1048.0990495247624,0.5239074181246163,0.022654643432838413
1049.7148574287144,0.5453396274903218,0.023268917542800714
1051.3306653326663,0.5545230444999505,0.02380778747979854
1052.9464732366182,0.5895058451612823,0.024366828445382377
1054.5622811405703,0.6192460580482756,0.02492354981763937
1056.1780890445223,0.6337407759764079,0.025295648484484075
1057.7938969484742,0.6364474698188803,0.025599126924814856
1059.4097048524263,0.6584890383538261,0.02589904164365084
1061.0255127563782,0.6598083806658673,0.026030464521287947
1062.6413206603302,0.6780804911831269,0.026058803451450906
1064.257128564282,0.6971322269121488,0.026087090882315363
1065.872936468234,0.6532715295697313,0.02607420892749318
1067.4887443721861,0.6694655798777664,0.026026076448196947
1069.104552276138,0.679936084597269,0.025929813390275454
1070.72036018009,0.6432232522950045,0.025767085138420503
1072.3361680840421,0.6464418339896737,0.025626542334710862
1073.951975987994,0.6581598664748074,0.02548443311525514
1075.567783891946,0.640617007333882,0.025431065704376716
1077.1835917958979,0.6351988652439402,0.02551542533843758
1078.7993996998498,0.6505609046458155,0.025438712221173738
1080.415207603802,0.6365931833183323,0.02536771336583927
1082.0310155077539,0.6596028477663642,0.025338355429722226
1083.6468234117058,0.6195038388563303,0.02528879011273794
1085.262631315658,0.6445282516361541,0.025187247539934586
1086.8784392196098,0.6496574490192647,0.025673623313169053
1088.4942471235618,0.6855465294898453,0.02619485089434912
1090.1100550275137,0.7282775606012841,0.026688856173492134
1091.7258629314656,0.7424113503544404,0.027103207470324846
1093.3416708354177,0.7524216013252508,0.02750096507669585
1094.9574787393697,0.7845770125161502,0.027700876599621446
1096.5732866433216,0.7790524338935254,0.02779985264111132
1098.1890945472737,0.7909614472879684,0.02789743471780532
1099.8049024512256,0.7702151273691477,0.0279942462560773
1101.4207103551776,0.8015630349120083,0.028121539786022564
1103.0365182591295,0.7957163955936137,0.028191747318293204
1104.6523261630814,0.8454078425720907,0.028198179298621007
1106.2681340670335,0.7826319202077782,0.02814469469433537
1107.8839419709855,0.7563316548756055,0.028074615462193198
1109.4997498749374,0.7976569301442946,0.028004280485828037
1111.1155577788895,0.7900275272932901,0.027997444619117136
1112.7313656828414,0.7951665629978526,0.02810787887016789
1114.3471735867934,0.7834112501674408,0.02821717382910289
1115.9629814907453,0.8431540320623121,0.028321012590102744
1117.5787893946972,0.8303169130956816,0.028420835929775977
1119.1945972986493,0.8376184069382625,0.0285154851052176
1120.8104052026013,0.8501558017764643,0.02852023271974919
1122.4262131065532,0.8168863180693781,0.028510732602059014
1124.0420210105053,0.8151352339758476,0.028501162099524687
1125.6578289144572,0.7756495055880269,0.028480821165575373
1127.2736368184092,0.8265248602560057,0.028444749301373147
1128.889444722361,0.8206854369773228,0.028391281537960264
1130.5052526263132,0.7879485512574572,0.02832703764129733
1132.1210605302651,0.8038798892404477,0.028246719900254888
1133.736868434217,0.8031763569883789,0.02816608410465319
1135.3526763381692,0.753998313858989,0.02808254025860646
1136.9684842421211,0.766994323533191,0.02798610726473952
1138.584292146073,0.781036213980099,0.027887210827896386
1140.200100050025,0.7720892058835226,0.027784635791248916
1141.8159079539769,0.752329307049824,0.027658607198511653
1143.431715857929,0.74668626997483,0.027531809710398276
1145.047523761881,0.7538482078086477,0.027394890928745728
1146.6633316658329,0.7300455457266773,0.0271940729033229
1148.279139569785,0.7158002451963578,0.026991483055902862
1149.894947473737,0.6967065799272851,0.02678707017869394
1151.5107553776888,0.7257034145180276,0.026588335045613407
1153.1265632816408,0.7082526593082488,0.02639082469074231
1154.7423711855927,0.6718758540896371,0.026202855327078077
1156.3581790895448,0.6694857787698419,0.026002758414439525
1157.9739869934967,0.6602764973614431,0.025798590195855637
1159.5897948974487,0.6527934039514305,0.02559221400894663
1161.2056028014008,0.6508555973910174,0.02536320909561486
1162.8214107053527,0.6420793857959404,0.02514604018159537
1164.4372186093046,0.6135661209238806,0.024926561133808735
1166.0530265132566,0.6209576721218598,0.024690131447362304
1167.6688344172085,0.6113901501176383,0.024442386700777554
1169.2846423211606,0.5808909166548389,0.024190281468044885
1170.9004502251125,0.5915289291424324,0.02399407376656728
1172.5162581290645,0.5876576668963441,0.02386475009141907
1174.1320660330166,0.5636386826868868,0.02373471784150482
1175.7478739369685,0.5695741728550116,0.023648024633840324
1177.3636818409204,0.5668093384459152,0.023612004871893327
1178.9794897448724,0.5713871597069785,0.023618416238517095
1180.5952976488243,0.5622685039300822,0.023694256587117112
1182.2111055527764,0.5920407658081352,0.023822309018235913
1183.8269134567283,0.5874003369975467,0.023949588068910118
1185.4427213606805,0.5969957886455468,0.024051799742654284
1187.0585292646324,0.5795620923539069,0.024098429620527793
1188.6743371685843,0.5760135621975198,0.024165546236777795
1190.2901450725362,0.5724117761024592,0.024206989109507113
1191.9059529764882,0.6138091616730255,0.024131699708427195
1193.52176088044,0.6018831476302776,0.02405494320138698
1195.1375687843922,0.5873072133662107,0.02397480026780599
1196.7533766883441,0.5780598917158847,0.02387456613996844
1198.3691845922963,0.5730099607997159,0.0237734607580815
1199.9849924962482,0.5818874039711607,0.023671463963025483
1201.6008004002001,0.5818454218872144,0.023965862611644028
1203.216608304152,0.5909005628446871,0.024258438990610892
1204.832416208104,0.5902816443288037,0.024498504271235046
1206.4482241120559,0.6334462428336299,0.025003156681132975
1208.064032016008,0.6435866020772902,0.025519739530676284
1209.67983991996,0.7027811357891519,0.02601739819685522
1211.295647823912,0.7021374984767641,0.026273712775486527
1212.911455727864,0.6993245419106147,0.026535375710179512
1214.527263631816,0.7401221890580597,0.0268285587798132
1216.1430715357678,0.7485716589193931,0.02702463734435829
1217.7588794397197,0.7471088417514576,0.027180727208970884
1219.3746873436717,0.7544521665022793,0.027335925490673443
1220.9904952476238,0.7527252092774527,0.027461411394769597
1222.6063031515757,0.7662099657185473,0.027558525818586012
1224.2221110555279,0.7801899358308759,0.027655276557532603
1225.8379189594798,0.7536649216855372,0.027746846301685994
1227.4537268634317,0.7696037070616716,0.027833638720370674
1229.0695347673836,0.7857202332529051,0.027915153635050177
1230.6853426713355,0.7758446410705476,0.0279688321949674
1232.3011505752875,0.7926024193643213,0.028009701311651498
1233.9169584792396,0.7837666387813678,0.028050470999547012
1235.5327663831915,0.8230563307904593,0.028085637263507116
1237.1485742871437,0.797930843928541,0.028109556077832176
1238.7643821910956,0.8011819230784147,0.028120878422146535
1240.3801900950475,0.8099259837018207,0.0281281878745693
1241.9959979989994,0.7932724627747118,0.02812274197152633
1243.6118059029513,0.773784098606896,0.02811726936533952
1245.2276138069033,0.7724384194193428,0.028112716827585753
1246.8434217108554,0.7925655983931704,0.0281291060689681
1248.4592296148073,0.7725551987569111,0.028149804379796847
1250.0750375187595,0.7765271424945248,0.028169717549205553
1251.6908454227114,0.8048706706455242,0.028173826717401595
1253.3066533266633,0.7954476370842238,0.028177933333332586
1254.9224612306152,0.7524521565943108,0.028185610615192085
1256.5382691345671,0.8040553289226302,0.02818443777662028
1258.1540770385193,0.8206350820012461,0.028182655787414926
1259.7698849424712,0.7882393802212403,0.02818085145197832
1261.3856928464234,0.824899532062273,0.02817291802454864
1263.0015007503753,0.8000303058819802,0.028159599978692624
1264.6173086543272,0.7949405675575216,0.028137907586525398
1266.233116558279,0.7932544906876364,0.028121645162962138
1267.848924462231,0.7824375805047802,0.028107063814628123
1269.464732366183,0.8110458250619401,0.02809247296734831
1271.080540270135,0.7785002276548677,0.0280764207087448
1272.696348174087,0.8074221979799554,0.028060585468776204
1274.3121560780392,0.7993831268200113,0.02804473717958161
1275.927963981991,0.7818546535740379,0.02802246291689928
1277.543771885943,0.7596033200904366,0.027995401872338673
1279.159579789895,0.7804791208174872,0.027968301931456583
1280.7753876938468,0.7764740733101955,0.02794202190934421
1282.3911955977987,0.7833387334401386,0.027914846294546804
1284.007003501751,0.7943981198402625,0.02788762485862898
1285.6228114057028,0.7967190294923295,0.027857564345902957
1287.238619309655,0.742255589739654,0.02782298645923257
1288.8544272136069,0.7901673766545869,0.027782668791498714
1290.4702351175588,0.7707096106935777,0.027737925572647378
1292.0860430215107,0.7506532357921729,0.027688780209617493
1293.7018509254626,0.7620279391760691,0.02763953005370392
1295.3176588294145,0.7777058275407338,0.027592259371513772
1296.9334667333667,0.7879354482444533,0.027552036035216405
1298.5492746373186,0.7456663203148962,0.027510167887838603
1300.1650825412707,0.7413396888198674,0.027469279366992064
1301.7808904452227,0.7530420226754247,0.027437544364839892
1303.3966983491746,0.7355610253425902,0.027405772284769613
1305.0125062531265,0.7647707214984122,0.02737334684723039
1306.6283141570784,0.7399673075666524,0.027342232390877422
1308.2441220610303,0.7687504732444712,0.02731108217944474
1309.8599299649825,0.7483531137705057,0.027279896088271773
1311.4757378689344,0.7274578047469419,0.02724942899667663
1313.0915457728865,0.7440078102411589,0.02721967224336132
1314.7073536768385,0.7286067701537703,0.027210044582860585
1316.3231615807904,0.7275236513707294,0.027201069431235028
1317.9389694847423,0.7428654490048056,0.02719221944367093
1319.5547773886942,0.752779950165982,0.027183344565288967
1321.1705852926461,0.7275943485341027,0.027175649664032214
1322.7863931965983,0.7292096428228125,0.02715316407258097
1324.4022011005502,0.7481994475403579,0.027127175624693283
1326.0180090045023,0.7150740633229034,0.02710746471927604
1327.6338169084543,0.7282157748117517,0.02709143971477645
1329.2496248124062,0.7379132782944869,0.02707540177239438
1330.865432716358,0.7629610224523643,0.027067794018609585
1332.48124062031,0.7081516116715204,0.027066585555914464
1334.0970485242622,0.749277015953391,0.027065376610999628
1335.712856428214,0.7187686940750382,0.027065638950150097
1337.3286643321662,0.7384211819004572,0.027067764362598116
1338.9444722361181,0.7348088552013301,0.027068628842225283
1340.56028014007,0.7412837324321332,0.02706582402931884
1342.176088044022,0.723771270168391,0.027060021454765076
1343.791895947974,0.7303027503634434,0.027054215784209603
1345.4077038519258,0.738310369746752,0.027040728924827877
1347.023511755878,0.6971785690690981,0.027002252802028188
1348.6393196598299,0.7167001576651814,0.02695208192150162
1350.255127563782,0.7583874648525839,0.02687492724060368
1351.870935467734,0.7049453800398462,0.02665294369703777
1353.4867433716859,0.692794186461617,0.026428520983429276
1355.1025512756378,0.6806993747618338,0.026195440624370465
1356.7183591795897,0.6601220754723688,0.02585727726609169
1358.3341670835416,0.6594437200082237,0.02551252607600418
1359.9499749874938,0.6376771687300844,0.025161491227303143
1361.5657828914457,0.6307120428906279,0.024806527423799827
1363.1815907953978,0.5931975894264095,0.02444468551947445
1364.7973986993497,0.5693856364554061,0.024055535923834498
1366.4132066033017,0.5636896453560242,0.02365631297073957
1368.0290145072536,0.5413609766045947,0.023249433469691386
1369.6448224112055,0.5285060591198856,0.022833484029234397
1371.2606303151574,0.5584884891874673,0.02264405517335274
1372.8764382191096,0.5173850841086765,0.02246946465999615
1374.4922461230615,0.50007219806885,0.022243128875055244
1376.1080540270136,0.4993489109051297,0.022212220670510152
1377.7238619309655,0.501914060328371,0.022266034898817545
1379.3396698349175,0.5051735221831947,0.022312876392265212
1380.9554777388694,0.48951184768455985,0.022465491410909404
1382.5712856428213,0.5170180437863309,0.022849633654592326
1384.1870935467732,0.5122477806658131,0.023227421254257988
1385.8029014507254,0.5374665710696859,0.02358979017764783
1387.4187093546773,0.5737976422593362,0.023937325745754294
1389.0345172586294,0.5749546820468644,0.02427509389971389
1390.6503251625813,0.6156494554560433,0.02455509878311432
1392.2661330665333,0.607242383668304,0.024849051093571918
1393.8819409704852,0.6430211643205197,0.02513913417813207
1395.497748874437,0.6517326367242438,0.02540554913166427
1397.113556778389,0.6510727707399073,0.025624576619164653
1398.7293646823412,0.6767405847735183,0.02578754088118482
1400.345172586293,0.6557544443582646,0.025925292121662398
1401.9609804902452,0.6883864489190273,0.02601052170252991
1403.5767883941971,0.6673359398101106,0.02609518688493168
1405.192596298149,0.6905653599698391,0.026179397901920254
1406.808404202101,0.6938832650468666,0.02625814652628459
1408.424212106053,0.692938162340889,0.02633301837747876
1410.0400200100048,0.7271775916169946,0.026407483197656675
1411.655827913957,0.6753402027296537,0.026487857280423764
1413.2716358179089,0.6931746512200703,0.026567602114994437
1414.887443721861,0.6969388752637716,0.026647351820270632
1416.503251625813,0.7011702503750711,0.026681016527376568
1418.1190595297649,0.7112155662754309,0.026711011422549606
1419.7348674337168,0.7145085892317176,0.02674082353881018
1421.3506753376687,0.6924255344706882,0.026758581012273294
1422.9664832416208,0.725061005491412,0.02677494237286277
1424.5822911455728,0.7155046245874609,0.02679555823827197
1426.198099049525,0.7212459412853454,0.026781634453760948
1427.8139069534768,0.7411216426323856,0.026755661175728866
1429.4297148574287,0.7051224661342813,0.026729655763033194
1431.0455227613807,0.72621994340164,0.026683422915848878
1432.6613306653326,0.7119868263341856,0.02660677625480637
1434.2771385692845,0.7160655172707454,0.02652942941915072
1435.8929464732366,0.714731670829966,0.026416140094456923
1437.5087543771886,0.6947585273799115,0.026273283359601888
1439.1245622811407,0.6562088022255183,0.026129624902682287
1440.7403701850926,0.6468059048847828,0.025772643089324525
1442.3561780890445,0.6429211616469898,0.025215034480097376
1443.9719859929965,0.6027066926120961,0.024644306909892808
1445.5877938969484,0.5785175793103038,0.023896778570252224
1447.2036018009003,0.5305446563655573,0.022821669180976417
1448.8194097048524,0.47490245916197965,0.021644458167627646
1450.4352176088044,0.41788308897607873,0.020499339316805122
1452.0510255127565,0.38341867828778325,0.019694991619689524
1453.6668334167084,0.37114968146688737,0.01885501940740117
1455.2826413206603,0.33620026431473216,0.01845733171817972
1456.8984492246122,0.4124250154858923,0.020162371664146705
1458.5142571285642,0.4859286125419457,0.021699022858603093
1460.130065032516,0.534732918533372,0.022976493674153456
1461.7458729364682,0.5449270797264515,0.023149977967974703
1463.3616808404201,0.5565650972049708,0.023314060316584582
1464.9774887443723,0.5582673324234454,0.023493632673649324
1466.5932966483242,0.578898908847971,0.02389818090982046
1468.2091045522761,0.6018731824901207,0.024296195827704037
1469.824912456228,0.6301778233708851,0.02468775522404874
1471.44072036018,0.6400667877553761,0.024948985281177356
1473.0565282641319,0.6684164066004387,0.025192439244119114
1474.672336168084,0.6870845156969969,0.02554460938434791
1476.288144072036,0.66403733230148,0.025768281217968782
1477.903951975988,0.6938488733445614,0.025951519929480006
1479.51975987994,0.7034249587458054,0.026129404371457228
1481.135567783892,0.6902345500538875,0.026256722068852323
1482.7513756878438,0.6926515350574625,0.02625671259577832
1484.3671835917958,0.7014828189286102,0.026204111800069457
1485.9829914957477,0.6703126843164826,0.02599753823415549
1487.5987993996998,0.6722590368087177,0.025687256197946644
1489.2146073036517,0.6578353666158395,0.025370786723633038
1490.830415207604,0.6224152921177706,0.024631245664462932
1492.4462231115558,0.5600517406237966,0.023390588876009862
1494.0620310155077,0.5041878157866673,0.02207724165885759
1495.6778389194596,0.46223946346084166,0.02135579731913209
1497.2936468234116,0.480282022762586,0.02147906823966615
1498.9094547273637,0.5134333966502185,0.021714226429009366
1500.5252626313156,0.5615295813882161,0.022757109128344173
1502.1410705352678,0.6019781207123545,0.024015302355609464
1503.7568784392197,0.6541451928790097,0.025210573934550586
1505.3726863431716,0.7369588431400202,0.026143851782135016
1506.9884942471235,0.7072506267735594,0.02636646843595816
1508.6043021510754,0.7651902841215689,0.02703596389647179
1510.2201100550274,0.7813071235753232,0.02763946414575871
1511.8359179589795,0.7989554979479802,0.028171976009010554
1513.4517258629314,0.8465178454093537,0.028666884597317244
1515.0675337668836,0.870275452907113,0.029131639167081766
1516.6833416708355,0.8323356810409729,0.02923856810567012
1518.2991495747874,0.8556415431565232,0.029253091282904656
1519.9149574787393,0.8896378835382436,0.02926758745460583
1521.5307653826912,0.8793043284045532,0.02928677871148745
1523.1465732866432,0.8632901280301389,0.029306204741962823
1524.7623811905953,0.8709870549742595,0.029318381099983873
1526.3781890945472,0.8385012556947491,0.029324016354546872
1527.9939969984994,0.8580833091109856,0.029329441135836565
1529.6098049024513,0.8604703792801732,0.029334864756677688
1531.2256128064032,0.8693517286332079,0.029335700918550003
1532.8414207103551,0.8636018601736726,0.029358072774165744
1534.457228614307,0.8679121940850058,0.02942141530217523
1536.073036518259,0.8536088424539193,0.0294804730124435
1537.688844422211,0.8824700683745931,0.029537123150995055
